op,key,latency_ms,status,version,stale
read,key0009,0.420,200,485,true
write,key0002,307.463,201,0,false
read,key0031,0.646,200,526,true
read,key0002,0.661,200,579,true
write,key0029,316.167,201,0,false
write,key0000,314.750,201,0,false
read,key0020,1.645,200,520,true
read,key0013,0.518,200,554,true
write,key0026,311.744,201,0,false
write,key0030,312.257,201,0,false
read,key0019,0.979,200,563,true
write,key0041,308.243,201,0,false
write,key0034,308.079,201,0,false
write,key0034,307.114,201,0,false
read,key0001,2.171,200,505,true
read,key0037,0.768,200,565,true
read,key0022,1.178,200,512,true
read,key0032,0.403,200,595,true
read,key0032,1.088,200,575,true
write,key0019,303.191,201,0,false
read,key0006,0.720,200,532,true
read,key0041,0.798,200,584,true
write,key0046,303.951,201,0,false
write,key0004,304.614,201,0,false
read,key0029,0.963,200,580,true
write,key0031,306.992,201,0,false
read,key0002,1.185,200,579,true
read,key0043,0.977,200,560,true
write,key0006,306.232,201,0,false
write,key0014,310.512,201,0,false
write,key0025,310.277,201,0,false
write,key0023,308.437,201,0,false
read,key0003,1.511,200,536,true
read,key0011,1.267,200,558,true
write,key0032,308.262,201,0,false
write,key0024,307.771,201,0,false
read,key0034,1.385,200,586,true
read,key0023,1.705,200,594,true
read,key0032,0.760,200,595,true
read,key0032,0.478,200,595,true
read,key0036,0.593,200,403,true
write,key0048,307.762,201,0,false
read,key0027,0.594,200,527,true
write,key0016,305.813,201,0,false
write,key0033,303.062,201,0,false
write,key0026,306.991,201,0,false
write,key0026,306.846,201,0,false
read,key0006,0.827,200,591,true
read,key0031,0.516,200,590,true
read,key0002,0.548,200,579,true
read,key0049,0.661,200,556,true
read,key0031,0.645,200,590,true
write,key0020,308.756,201,0,false
write,key0027,311.701,201,0,false
write,key0024,314.957,201,0,false
write,key0049,313.092,201,0,false
write,key0035,315.535,201,0,false
read,key0027,1.645,200,605,true
read,key0031,1.773,200,590,true
read,key0035,1.708,200,602,true
read,key0037,0.562,200,565,true
read,key0020,0.584,200,606,true
read,key0024,0.469,200,603,true
read,key0048,0.509,200,597,true
read,key0010,0.452,200,549,true
write,key0048,303.253,201,0,false
write,key0040,305.683,201,0,false
read,key0023,0.840,200,622,true
write,key0040,305.861,201,0,false
read,key0046,0.852,200,588,true
read,key0042,1.302,200,547,true
read,key0026,0.776,200,601,true
read,key0048,0.686,200,607,true
write,key0030,306.252,201,0,false
read,key0024,1.076,200,603,true
write,key0003,305.975,201,0,false
read,key0044,2.057,200,578,true
read,key0032,1.475,200,595,true
read,key0019,0.790,200,587,true
read,key0038,0.895,200,555,true
write,key0018,306.652,201,0,false
write,key0016,309.320,201,0,false
write,key0033,307.873,201,0,false
write,key0005,306.403,201,0,false
